ID bài viết,ID Trang,Tên Trang,Tiêu đề,Mô tả,Thời lượng (giây),Thời gian đăng,Loại chú thích,Liên kết vĩnh viễn,Là nội dung đăng chéo,Là bài viết chia sẻ,Loại bài viết,Ngôn ngữ,Nhãn tùy chỉnh,Trạng thái nội dung được tài trợ,Bình luận về dữ liệu,Ngày,Lượt hiển thị,Số người tiếp cận,"Cảm xúc, bình luận và lượt chia sẻ",Cảm xúc,Bình luận,Lượt chia sẻ,Số phản hồi tiêu cực từ người dùng: Ẩn tất cả,Số phản hồi tiêu cực từ người dùng: Ẩn,Tổng số lượt click,Lượt click khác,Tổng số lượt click của người dùng khớp với đối tượng nhắm mục tiêu (Photo Click),Lượt click vào liên kết,Lượt hiển thị từ Bài viết tự nhiên,Lượt hiển thị từ Bài viết đã quảng cáo,Số người tiếp cận từ Bài viết tự nhiên,Số người tiếp cận từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây,Lượt xem video trong tối thiểu 1 phút,Số người xem trong tối thiểu 3 giây,Số người xem trong tối thiểu 1 phút,Lượt xem video trong tối thiểu 3 giây từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây từ Bài viết tự nhiên,Lượt xem video trong tối thiểu 1 phút từ Đề xuất,Lượt xem video trong tối thiểu 1 phút từ Lượt chia sẻ,Lượt xem video trong tối thiểu 1 phút từ Người theo dõi,Lượt xem video trong tối thiểu 1 phút từ Bài viết đã quảng cáo,Số Giây xem từ Đề xuất,Số Giây xem từ Lượt chia sẻ,Số Giây xem từ Người theo dõi,Số Giây xem từ Bài viết đã quảng cáo,Số Giây xem trung bình từ Đề xuất,Số Giây xem trung bình từ Lượt chia sẻ,Số Giây xem trung bình từ Người theo dõi,Số Giây xem trung bình từ Bài viết đã quảng cáo,Người dùng đã tương tác,Số phản hồi tiêu cực từ người dùng,Số phản hồi tiêu cực của người dùng,Số Giây xem,Số Giây xem trung bình,Thu nhập ước tính ((USD)),CPM quảng cáo ((USD)),Lượt hiển thị quảng cáo,"Lượt xem theo đối tượng liên quan nhất (F, 18-24)","Lượt xem theo đối tượng liên quan nhất (F, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 35-44)","Lượt xem theo đối tượng liên quan nhất (M, 18-24)","Lượt xem theo đối tượng liên quan nhất (M, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 45-54)","Lượt xem theo đối tượng liên quan nhất (M, 35-44)","Lượt xem theo đối tượng liên quan nhất (F, 55-64)","Lượt xem theo đối tượng liên quan nhất (M, 45-54)","Lượt xem theo đối tượng liên quan nhất (F, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 55-64)"
8.94E+14,1.01E+14,Fanpage ,,Xem xong thấy chụy cũng vào vai cuteee quá chời nà 😚,128,01/30/2024 18:13,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0UzYLQVNyFhwsCUjcEXRDLDDjvagW7vVqaiw9HaPirkgDf8eLURcmLQGXafhzyZmnl,0,0,Video,,,,,Trọn đời,1771064,1699666,43799,40297,728,2774,3,20,149643,149346,,297,1771064,0,1699666,0,1108816,381662,1108816,381662,0,1108816,0,0,0,0,48940832.95,64702.482,2676670.3,0,30.896,5.934,32.648,0,160386,23,23,51682205.74,30.818,0,0,0,378920,430894,91051,49458,51769,7140,12444,1775,2001,1868,634,692
8.94E+14,1.01E+14,Fanpage ,,Bỉ ngạn trà xanh: Khum thích nhanh 👌,0,01/30/2024 17:31,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02aggVihQQSrUmx2wCGJvVu9SwKsmrrzfMkvwABGLMtwy9dErgmo3jU597bLZHZBEml,0,0,Ảnh,,,,,Trọn đời,801083,801083,9216,9107,94,15,3,,121908,120140,1768,,801083,0,801083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117399,3,3,,,,,,,,,,,,,,,,,
8.94E+14,1.01E+14,Fanpage ,,Chị ấy đã không thể chấp nhận sự thật đeu nòng đó...,49,01/30/2024 16:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid026SChW57g7fChfxW5QVjRc9roE1uz62fyRjzTxZNDyAnbmqz87bNyGHq22TMv35kal,0,0,Video,,,,,Trọn đời,9449,9112,,74,1,,,,201,200,,1,9449,0,9112,0,3676,0,3654,0,0,3676,0,0,0,0,35761.478,0,26240.211,0,7.869,0,8.195,0,253,0,0,62001.689,8.003,0,0,0,1338,1186,266,213,213,26,29,7,10,7,3,7
8.94E+14,1.01E+14,Fanpage ,,"Khon nan mà vào vai con trai cưng của mẹ hả anh trai...

#MarryMyHusband",122,01/30/2024 16:05,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0Yrrkgmc48MJDA4LD7pVVLQvMRevF3HPgKYr4aXpCMuauvjUYXGfUETfidGh3hDKbl,0,0,Video,,,,,Trọn đời,68529,66627,1213,1199,5,9,,,4108,4103,,5,68529,0,66627,0,38845,9990,37590,9687,0,38845,0,0,0,0,1188173.717,0.022,204401.95,0,21.711,0.022,25.136,0,4806,0,0,1392575.689,22.153,0,0,0,10616,15744,5048,1691,1503,292,387,60,51,65,12,15
8.93E+14,1.01E+14,Fanpage ,,Đoạn này ai không chưởi thê` xứng đáng có 10 người iu 👍,0,01/30/2024 15:38,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0nug6Me3SrMe6Gz5y2y3ed2QkdLaMjZBQuRyVDGw5j7GMNzzpNfL22zSzLbRVY4bfl,0,0,Ảnh,,,,,Trọn đời,1457536,1406805,17999,17591,373,35,7,1,212302,209133,3169,,1457536,0,1406805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192879,8,8,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,Tài phiệt này mặn hơn muối biển 🤣,105,01/29/2024 12:26,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0j4zgpQ8yuere6cub6RY7H6VSu9a5tQZDVmcZYj2NETGL7hoHSi29YemjwL3BQFNcl,0,0,Video,,,,,Trọn đời,77522,76422,1135,1093,15,27,,1,5878,5859,,19,77522,0,76422,0,46804,10176,46804,10005,0,46804,0,0,0,0,1277403.373,506.118,252831.871,0,21.171,5.886,22.77,0,6378,1,1,1530741.362,21.4,0,0,0,14975,15517,2996,4680,4044,207,491,44,68,68,28,22
8.93E+14,1.01E+14,Fanpage ,,Bộ trưởng Bộ lạc quan 😌,0,01/29/2024 11:44,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0fgxpgcPXV5irWV4YZyqwZ49CRxgF4rBT7TPEBCDQf2rym273ELgGYqYn3GiZZww9l,0,0,Ảnh,,,,,Trọn đời,638125,638125,33884,33137,633,114,3,,53360,51884,1476,,638125,0,638125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71568,3,3,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,Tèn tén ten 🥳🥳,0,01/29/2024 10:22,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0pgzEVN2F6EZw82UTvQpU3j1snR7REc53Mp5zUm1rb3Sj33HA6bRDWeLHPWHZrqinl,0,0,Ảnh,,,,,Trọn đời,101479,100109,5788,5678,96,,,,6222,5814,408,,101479,0,100109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9872,0,0,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,Cháu chú đó ! 🤣,0,01/29/2024 22:53,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02NvzWFeMBZWf8XUKDXCfn1JFveuRs5S8XE7So1VcKFJM3uDkMHKXxhB1URwY8w3cdl,0,0,Ảnh,,,,,Trọn đời,47086,47086,1105,1096,8,1,,,1490,927,563,,47086,0,47086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,0,0,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,Chị ta lúc nào cũng kèo trên 💪,0,01/29/2024 21:39,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02yRcTrKLaNChAwmuVg1QLqoDkTXRamH6sKkRjZPKyYJ8oJErCBHQCiDJXGJMeDsvyl,0,0,Ảnh,,,,,Trọn đời,168791,168791,6520,6319,147,54,3,,7698,7120,578,,168791,0,168791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11866,3,3,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,Thương chị 🥺,0,01/29/2024 21:23,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02ay4d96cbhaxR7e8Gipx23Zgr5k7dAcT8h8bJu1WP9Vsqa9h2UY5dFc4WTQpDnWofl,0,0,Ảnh,,,,,Trọn đời,42702,42010,1292,1268,11,13,,,3414,2433,981,,42702,0,42010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105,0,0,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,Ta quan tậm này nhưng nàng lại yêu vua,Ta quan tậm này nhưng nàng lại yêu vua,46,01/29/2024 21:06,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02tWMZxwyFTuj2xsUJm87qaF3quddPgcLyKF3qQfa7BQ6sZDuuWQKuHqce3vg2kMSZl,0,0,Video,,,,,Trọn đời,9837,,87,,1,2,1,,,121,,2,9837,0,9550,0,2981,0,2884,0,0,2981,0,0,0,0,28056.913,31.967,17020.725,0,5.731,6.394,5.923,0,189,1,1,45109.605,5.801,0,0,0,1077,973,240,135,132,26,25,23,7,8,7,5
8.93E+14,1.01E+14,Fanpage ,,Chắc anh hông cần diễn đouu 🙂,0,01/29/2024 20:01,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0gRfVMrVQUbscFsbjzH6xtTy2bEf3G7Nn9ivqQdCBT9saU6HSDhzvPtQxDWhT75hol,0,0,Ảnh,,,,,Trọn đời,100650,100650,6594,6508,74,12,2,,4597,4388,209,,100650,0,100650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9064,2,2,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,Cứ ngỡ tình iu đến...,0,01/29/2024 19:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0vA8i9umm5H9LboFcyRqeF5o7ephuZGKabPodcv1zmjjPN2qQDJsCJTQ9uaM61VJ5l,0,0,Ảnh,,,,,Trọn đời,364917,364917,7858,7513,297,48,,,19329,18499,830,,364917,0,364917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23982,0,0,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,🥹,0,01/29/2024 18:20,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0283gjkKXexhYDJjKCK7D2F9N1fJNk3FEpJdAwPLHQf9pUW2t1b1JcR6WUEQFruGyTl,0,0,Ảnh,,,,,Trọn đời,74198,,2731,2671,35,25,1,,5690,5308,382,,74198,0,74198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,1,1,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,"Cảm giác một ngày không còn là số 1 :))
#DoctorSlump",108,01/29/2024 17:33,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0fHGJcdcS2crUCzG6zCxdnuNpyckBT9TzaaX9Bf2qatHVvBRTyK94WdyF8J5TQ6MZl,0,0,Video,,,,,Trọn đời,11478,11432,,151,5,2,,1,265,264,,1,11478,0,11432,0,3564,908,3428,908,0,3564,0,0,0,0,69672.425,0,65441.594,0,12.936,0,15.974,0,383,1,1,135114.019,14.248,0,0,0,1273,982,292,240,165,23,37,11,6,3,1,1
8.93E+14,1.01E+14,Fanpage ,,"Oan gia ngõ hẹp gọi tên anh chị
#AliceTheFinalWeapon",75,01/29/2024 16:39,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0rjUrGVYpD9PMZcGXWQKYzm6CZF9ba83RQA6DpHMMRKC9dwDZvXyM1EThXBra7c9nl,0,0,Video,,,,,Trọn đời,228290,221247,8806,8316,38,452,,3,12000,11984,,16,228290,0,221247,0,169600,57106,165315,56671,0,169600,0,0,0,0,5601677.079,4719.644,595898.336,0,28.103,5.181,27.999,0,18345,3,3,6202295.059,27.998,0,0,0,67297,45117,8868,11271,9063,628,1403,127,170,275,89,46
8.93E+14,1.01E+14,Fanpage ,,"Có chục năm chứ nhiu 👉👈

@Yumi",0,01/28/2024 12:17,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02vCyLdxVjnCncLCickJdJL8bcxzezGdXvd8Rri2RSjPFtyr3YiVnVwBjvTcLFPXWzl,0,0,Ảnh,,,,,Trọn đời,82013,81150,2691,2640,41,10,,,8015,5060,2955,,82013,0,81150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9122,0,0,,,,,,,,,,,,,,,,,
8.93E+14,1.01E+14,Fanpage ,,Đừng có đòi b ẻ cổ áo người ta nữa nha :)),0,01/28/2024 11:33,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02jMV69nCnfFmWf4RvFi2Ujn2K1PZt6KexFoBtn43koVAcKfKJgDAR1WGFnJQNAzK6l,0,0,Ảnh,,,,,Trọn đời,53956,53308,2800,2751,46,,,,6078,5460,618,,53956,0,53308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7804,0,0,,,,,,,,,,,,,,,,,
8.92E+14,1.01E+14,Fanpage ,,"Choi Woo Shik và Son Suk Ku  trong phim mới ""A Killer Paradox""",0,01/28/2024 9:55,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid022TSZdqMtUDc2UyxREMg2zV4H4qS1QeHNhfanKfT7w5QmXfcfW7ZxDv9nbKHnWBFTl,0,0,Ảnh,,,,,Trọn đời,319719,316007,6847,6343,271,233,,,15311,14770,541,,319719,0,316007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18155,0,0,,,,,,,,,,,,,,,,,
8.92E+14,1.01E+14,Fanpage ,,"Không gì có thể ngăn cản được việc học của tôi =)))

#DoctorSlump",0,01/28/2024 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid034rFFiCjGzuUwLwDBCmpLW8q7utnWrMkNToqXKfSiNFK2SHmt5CaBsGLrLghx6fpgl,0,0,Ảnh,,,,,Trọn đời,45906,45906,1426,1376,36,14,,,2971,2298,673,,45906,0,45906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3572,0,0,,,,,,,,,,,,,,,,,
8.92E+14,1.01E+14,Fanpage ,,Đôi khi vì quá lo bộn bề công việc mà quên mats đi cảm giác bản thân cũng biết mệc mỏi...,113,01/28/2024 19:59,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02WsCmPgoTiFHCJtiPYWHGcfAnBdvpsx9Ua7qUfrxrEuj1b8QC6z7ex9nbaqpoknZzl,0,0,Video,,,,,Trọn đời,20815,20815,284,273,6,5,,,968,962,,6,20815,0,20815,0,9202,1661,9059,1661,0,9202,0,0,0,0,175565.388,0,77818.594,0,13.778,0,14.334,0,1100,0,0,253383.982,13.943,0,0,0,3273,2865,829,569,383,58,73,14,16,14,5,11
8.92E+14,1.01E+14,Fanpage ,,Đâus nhau lắm yêu nhau bây giờ :)),0,01/28/2024 18:37,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid08G2cLuzYyb7FheLkonZGFP5cWuTwwQkwcS4ZtumbS6bA8qKHthahBjjNd4dYBCV5l,0,0,Ảnh,,,,,Trọn đời,48643,48643,1010,987,16,,,,2227,1743,484,,48643,0,48643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648,0,0,,,,,,,,,,,,,,,,,
8.92E+14,1.01E+14,Fanpage ,,Cuộc chiêns không hồi kết sắp bắt đầu 🤣,47,01/27/2024 11:54,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0cr4CeajqeKLXHC9dqDC59tWZau2ZBM8vxR3maQYBPE19bysfNAHg4cVL9ghtE4zkl,0,0,Video,,,,,Trọn đời,22415,22415,515,,9,4,,,996,990,,6,22415,0,22415,0,10161,0,10102,0,0,10161,0,0,0,0,102834.754,6.398,120558.664,0,10.47,2.133,12.223,0,1333,0,0,223399.816,11.346,0,0,0,4036,2848,668,637,429,50,55,13,10,12,7,6
8.92E+14,1.01E+14,Fanpage ,,Tâm bất dính giữa dòng đời vạn biến 🤣,18,01/27/2024 11:35,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0iwtxwE5dZhR16n82tRUZfcsq7LkWoNQVZXeDEDGBAW9GLRHCY9mowWcKfjkouxAwl,0,0,Video,,,,,Trọn đời,68544,68544,1431,1399,15,17,,,4028,4011,,17,68544,0,68544,0,38821,0,38821,0,0,38821,0,0,0,0,391864.336,3287.59,205636.391,0,9.428,5.892,9.922,0,4827,0,0,600788.317,9.558,0,0,0,14646,12553,2350,2103,1847,155,306,39,46,39,18,21
8.92E+14,1.01E+14,Fanpage ,,"Nội dung này đẹp trai quá
#FlexXCop",58,01/27/2024 08:59,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0aLb6Bs58txBc8foub7D1feGHduWbyqNoFjFHi7aJEmGfFzPDA5wkP99zKeYFfcngl,0,0,Video,,,,,Trọn đời,8789,8558,151,,4,6,,,171,171,,,8789,0,8558,0,3203,0,2984,0,0,3203,0,0,0,0,31532.552,1.738,42038.131,0,8.661,1.738,10.843,0,284,0,0,73572.421,9.784,0,0,0,1171,824,259,208,163,23,30,8,5,4,,4
8.92E+14,1.01E+14,Fanpage ,,"Chính thất:  Tiểu 3, bạn cứ lì vậy cho tui 💪💪",0,01/27/2024 20:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0j391JxJp8C2sebFe5e54nbqUE27gkmKr7LPfiS7Q8QSsWtmiSnZDP1r13JgL29kyl,0,0,Ảnh,,,,,Trọn đời,7787,7787,257,255,1,1,,,72,42,30,,7787,0,7787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,,,,,,,,,,,,,,,,,
8.92E+14,1.01E+14,Fanpage ,,"Bộ phim truyền hình mới “Will Everything Come True” do Kim Woo Bin và Suzy đảm nhiệm vai chính sẽ chính thức khai máy vào ngày 3 tháng 2 sắp tới, dự kiến sẽ hoàn tất quay phim vào tháng 10.
Bộ phim có thể kéo dài 12 tập và lên sóng vào cuối năm nay. 

cre: Kim Woo Bin Vietsub Fanpage - Dinosaurteam",0,01/27/2024 19:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid03iPrpSRW45cbVsqL6GqNAZihxqcrbt31GqvkPfQUJVoCiPURNqVD47goG4VkXjhsl,0,0,Ảnh,,,,,Trọn đời,191905,189370,3308,3078,204,26,1,,12320,11839,481,,191905,0,189370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13111,1,1,,,,,,,,,,,,,,,,,
8.92E+14,1.01E+14,Fanpage ,,Chú hay vậy quá à 😌,0,01/27/2024 19:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0pJzx9egFy1pqDP8v9iFZmNYDBggMpZaFLRLLwphd9Gnwb7tTyJJxm5QY6XfujKPl,0,0,Ảnh,,,,,Trọn đời,800918,800415,27149,26256,433,460,5,,38456,38039,417,,800918,0,800415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55472,5,5,,,,,,,,,,,,,,,,,
8.92E+14,1.01E+14,Fanpage ,,"Tạo hình của Lee Do Hyun trong phim ""Exhuma""

#LeeDoHyun",0,01/27/2024 18:22,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0bP6CpuZBNjAj5pbUBGfHhwry7XH69c6o5urMR219cYRxQp7qEh78ArsfPdv89gC5l,0,0,Ảnh,,,,,Trọn đời,133067,132696,4710,4446,208,56,,,5802,5082,720,,133067,0,132696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8550,0,0,,,,,,,,,,,,,,,,,
8.92E+14,1.01E+14,Fanpage ,,Ahn Bo-hyun siêu choáy trong #FlexXCop,43,01/27/2024 15:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0UySy9EC88deaSbopSh6YVcZMKGi7F8uk5dPsHTS8e86xMjUbZMTogcQQ2X2FQGncl,0,0,Video,,,,,Trọn đời,37496,36504,1055,1012,16,27,,,1811,1805,,6,37496,0,36504,0,15224,0,14979,0,0,15224,0,0,0,0,116226.637,1298.501,123241.784,0,6.763,4.033,7.514,0,2609,0,0,240766.922,7.099,0,0,0,5129,3529,1346,1498,894,210,166,46,42,21,10,23
8.92E+14,1.01E+14,Fanpage ,,Yêu bạn thân của ny hơn cả ny 🙂,79,01/26/2024 12:07,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid07qM5q7RVAcPbYR3L1b9oFAn8LRt3vq4Hi9YzMV1h5MwTjJaL2Ux4s1CAsaow1xGHl,0,0,Video,,,,,Trọn đời,19147,19026,264,257,5,2,,1,779,779,,,19147,0,19026,0,8037,1540,7964,1540,0,8037,0,0,0,0,151128.357,0,78001.598,0,13.078,0,16.516,0,979,1,1,229129.955,14.075,0,0,0,2811,2522,840,413,312,86,67,23,11,16,7,4
8.91E+14,1.01E+14,Fanpage ,,Cố tình trồng hoa hoa không nở,84,01/26/2024 11:37,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02Mwz4RrNpxDDbPVW6YD9EUDuFmwtrKNvNfCMf2khoDUNSXmwdLD27bRwt6qWZ8Nrwl,0,0,Video,,,,,Trọn đời,18428,18287,230,220,5,,,,1081,1080,,1,18428,0,18287,0,8760,1638,8760,1637,0,8760,0,0,0,0,172860.426,0,87233.126,0,16.717,0,15.531,0,1212,0,0,260093.552,16.298,0,0,0,2640,3560,1031,300,284,52,54,8,6,14,4,2
8.91E+14,1.01E+14,Fanpage ,,LEE DOHYUN & KIM GOEUN in all black 🔥🔥,0,01/26/2024 11:04,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02D6b3s7NJgnzypYQZBXvqWMns9d72DcPKP4QNhWRaJpfwYMokgbcjASgZ4GRuMdQyl,0,0,Ảnh,,,,,Trọn đời,44593,44593,3804,3662,114,28,,,4827,3870,957,,44593,0,44593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6650,0,0,,,,,,,,,,,,,,,,,
8.91E+14,1.01E+14,Fanpage ,,Tối thứ 6 mà không được gặp anh Long Demon 🥲,0,01/26/2024 10:11,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02SruxAcUq4t446XXrsKv9YbfbWzFS1Z9ocqjzcLnPvNVQyy34yFvSJgCQ3pqbowk2l,0,0,Ảnh,,,,,Trọn đời,131184,130221,6942,6749,152,41,,1,5876,5504,372,,131184,0,130221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10897,1,1,,,,,,,,,,,,,,,,,
8.91E+14,1.01E+14,Fanpage ,,Khi Honey Lee làm dâu nhà người ta :)),91,01/26/2024 21:58,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02p6hGFjmwzFZiM3MyRt8qidSLfgTxL9VfDheFXEfBq5K9veJLTTMf6n9uZxdB89QXl,0,0,Video,,,,,Trọn đời,20386,20386,219,,6,3,1,,1433,1433,,,20386,0,20386,0,10480,2756,10391,2659,0,10480,0,0,0,0,311610.923,40.108,69213.111,0,23.129,13.37,14.953,0,1476,1,1,380864.142,21.036,0,0,0,2542,5040,1599,218,211,50,66,9,10,31,2,7
8.91E+14,1.01E+14,Fanpage ,,"Có con gái cho thùy mị, nết na nhưng con gái là Honey Lee và Shin Hye Sun đóng 😆",0,01/26/2024 20:33,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02mtNa2NKfKBfLvhfJk88UZXJ6ReHcGHre2D34M4JWZLhCxb8bufL5iaGs5PBoC97Jl,0,0,Ảnh,,,,,Trọn đời,445805,442763,15754,15600,116,38,4,,24540,24183,356,1,445805,0,442763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34238,4,4,,,,,,,,,,,,,,,,,
8.91E+14,1.01E+14,Fanpage ,,gwenchana~~,0,01/26/2024 19:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid07pUQmVPHjkyBq2AR7egj6oWoZd48PRuECZqZmaQtstFgfxSTqmHZSLJzmFCjq1zel,0,0,Ảnh,,,,,Trọn đời,8735,,465,,8,2,,,381,356,25,,8735,0,8563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,,,,,,,,,,,,,,,,,
8.91E+14,1.01E+14,Fanpage ,,Mỗi người đều mang trong mình những tư lợi riêng,77,01/26/2024 18:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02SuXzniEXBtPzVHXEKgvHmtFM87Qxo29C1AU6hT1YP5i1yuavx1eBCW9sXVYRP8RLl,0,0,Video,,,,,Trọn đời,183688,176213,3305,3249,14,42,,2,12954,12936,,18,183688,0,176213,0,119297,40217,113682,39428,0,119297,0,0,0,0,4184447.19,393.697,440727.224,0,26.515,15.143,26.619,0,14720,2,2,4625568.111,26.523,0,0,0,44410,43925,9864,3236,2316,480,433,89,58,183,35,27
8.91E+14,1.01E+14,Fanpage ,,Bông hoa nhài cắm nhầm pãi 🤧🤧,0,01/26/2024 17:59,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02d26uqEv3TtY2ArKgMkhsGQ2D7UKzVdxcActmNgxATGcE5o3jC4XYELeZ5UsvKNfml,0,0,Ảnh,,,,,Trọn đời,485171,485171,6928,6875,44,9,1,,16446,15862,584,,485171,0,485171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20101,1,1,,,,,,,,,,,,,,,,,
8.91E+14,1.01E+14,Fanpage ,,"Diễn viên Cha Chung Hwa thông báo đang mang thai đứa con đầu lòng 

Chúc mừng chị 🎉",0,01/26/2024 17:40,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid034ApdxGujhPp5kUcc4UaSj5pi9bRCNLwYnp5Um5gusVswCs7wguo938CpHu41KECel,0,0,Ảnh,,,,,Trọn đời,174409,174409,8824,8751,67,6,1,,12851,12036,815,,174409,0,174409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18351,1,1,,,,,,,,,,,,,,,,,
8.91E+14,1.01E+14,Fanpage ,,"Top 4 những người tôi luôn tin tưởng sẽ là fẻn diện 👹
No.1:",0,01/26/2024 17:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0327fzShDRAWNW8ycZkiEfjKP3fd3uXMvL63mQ4BSDkxUPKmT9qfXGWRzME6qMYRrml,0,0,Ảnh,,,,,Trọn đời,293352,292637,15499,14228,1082,189,,,27119,25996,1122,1,293352,0,292637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31417,0,0,,,,,,,,,,,,,,,,,
